dia_ocu,mes_ocu,año_ocu,hora_ocu,depto_ocu,mupio_ocu,tipo_veh,color_veh,modelo_veh,tipo_accidente,marca_veh
29,Octubre,2023,2,Guatemala,Guatemala,Motocicleta,Negro,2018,Derrape,Asia Hero
21,Octubre,2023,16,Izabal,Los Amates,Motocicleta,Negro,Ignorado,Derrape,Freedom
29,Octubre,2023,1,Guatemala,Guatemala,Automóvil,Blanco,2010,Colisión,Mitsubishi
21,Octubre,2023,20,Petén,Sayaxché,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
29,Octubre,2023,1,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Colisión,Ignorado
29,Octubre,2023,0,Guatemala,Guatemala,Automóvil,Gris,2006,Choque,Toyota
21,Octubre,2023,8,Guatemala,Guatemala,Pick up,Azul,2000,Colisión,Chevrolet
29,Octubre,2023,0,Santa Rosa,Barberena,Pick up,Gris,2019,Colisión,Isuzu
21,Octubre,2023,4,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Colisión,Ignorado
29,Octubre,2023,3,Petén,Poptún,Motocicleta,Negro,Ignorado,Colisión,Italika
21,Octubre,2023,5,Guatemala,Guatemala,Motocicleta,Celeste,Ignorado,Derrape,Haojue
29,Octubre,2023,21,Sacatepequez,Antigua Guatemala,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
21,Octubre,2023,0,Guatemala,Mixco,Automóvil,Blanco,2007,Choque,Mazda
29,Octubre,2023,6,Sacatepequez,Sumpango,Camión,Blanco,2024,Colisión,Ignorado
22,Octubre,2023,1,Guatemala,Mixco,Motocicleta,Ignorado,2010,Colisión,Yumbo dakar
29,Octubre,2023,19,Sacatepequez,Antigua Guatemala,Camioneta,Gris,2009,Colisión,Honda
29,Octubre,2023,19,Sacatepequez,Antigua Guatemala,Panel,Ignorado,Ignorado,Colisión,Ignorado
22,Octubre,2023,3,Guatemala,Mixco,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
29,Octubre,2023,20,Chimaltenango,El Tejar,Motocicleta,Negro,2023,Colisión,Italika
22,Octubre,2023,9,Guatemala,Guatemala,Motocicleta,Anaranjado,2018,Derrape,Honda
29,Octubre,2023,17,El Progreso,Sanarate,Motocicleta,Azul,Ignorado,Colisión,Ignorado
22,Octubre,2023,15,Guatemala,Villa Nueva,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
29,Octubre,2023,20,El Progreso,San Antonio la Paz,Cabezal,Negro,1984,Colisión,Otros
22,Octubre,2023,0,Zacapa,Gualán,Motocicleta,Blanco,Ignorado,Derrape,Freedom
29,Octubre,2023,17,Baja Verapaz,Purulhá,Pick up,Gris,Ignorado,Colisión,Mitsubishi
22,Octubre,2023,18,San Marcos,Ayutla,Automóvil,Rojo,1978,Colisión,Datsun
29,Octubre,2023,5,Quetzaltenango,Quetzaltenango,Automóvil,Blanco,Ignorado,Colisión,Toyota
22,Octubre,2023,15,Alta Verapaz,Cobán,Camioneta,Ignorado,Ignorado,Colisión,Ignorado
29,Octubre,2023,15,Quetzaltenango,Quetzaltenango,Camioneta,Blanco,Ignorado,Colisión,Mazda
22,Octubre,2023,21,Alta Verapaz,Cobán,Motocicleta,Blanco,Ignorado,Colisión,Freedom
29,Octubre,2023,1,Retalhuleu,Retalhuleu,Automóvil,Azul,Ignorado,Choque,Toyota
22,Octubre,2023,0,Petén,San Benito,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
29,Octubre,2023,18,Izabal,Morales,Automóvil,Blanco,Ignorado,Colisión,Ignorado
22,Octubre,2023,0,Sacatepequez,Antigua Guatemala,Camioneta,Azul,2011,Choque,Honda
29,Octubre,2023,23,Izabal,Morales,Motocicleta,Blanco,Ignorado,Colisión,Bajaj
22,Octubre,2023,10,Sacatepequez,Santa Lucía Milpas Altas,Motocicleta,Gris,Ignorado,Choque,Honda
29,Octubre,2023,21,Santa Rosa,Chiquimulilla,Automóvil,Negro,Ignorado,Colisión,Mazda
22,Octubre,2023,18,Sacatepequez,San Juan Alotenango,Motocicleta,Rojo,Ignorado,Derrape,Bajaj
29,Octubre,2023,18,Guatemala,San José Pinula,Cuatrimoto,Ignorado,Ignorado,Choque,Ignorado
22,Octubre,2023,0,Quetzaltenango,Quetzaltenango,Automóvil,Blanco,2008,Colisión,Volkswagen
30,Octubre,2023,14,Guatemala,San Pedro Ayampuc,Motocicleta,Negro,2023,Derrape,Freedom
22,Octubre,2023,13,Quetzaltenango,Quetzaltenango,Automóvil,Negro,2009,Colisión,Toyota
30,Octubre,2023,22,Guatemala,Amatitlán,Cabezal,Negro,Ignorado,Colisión,Freightliner
22,Octubre,2023,13,Izabal,El Estor,Pick up,Gris,Ignorado,Colisión,Mitsubishi
30,Octubre,2023,6,Jalapa,Monjas,Automóvil,Corinto,1994,Colisión,Honda
22,Octubre,2023,19,Guatemala,Guatemala,Pick up,Rojo,1999,Colisión,Toyota
30,Octubre,2023,9,Santa Rosa,Barberena,Bus extraurbano,Azul,Ignorado,Colisión,Blue Bird
22,Octubre,2023,21,Escuintla,Escuintla,Motocicleta,Azul,Ignorado,Derrape,Movesa
30,Octubre,2023,10,Suchitepéquez,San Antonio Suchitepéquez,Bus urbano,Turquesa,1992,Vuelco,Internacional
22,Octubre,2023,22,Guatemala,Guatemala,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
30,Octubre,2023,2,Suchitepéquez,Cuyotenango,Camioneta,Gris,2004,Choque,Honda
23,Octubre,2023,22,Guatemala,Guatemala,Pick up,Beige,2015,Colisión,Toyota
30,Octubre,2023,15,Retalhuleu,Retalhuleu,Pick up,Ignorado,Ignorado,Colisión,Ignorado
23,Octubre,2023,13,Jutiapa,Jutiapa,Automóvil,Ignorado,Ignorado,Choque,Ignorado
30,Octubre,2023,22,Quetzaltenango,Quetzaltenango,Automóvil,Gris,2003,Colisión,Honda
23,Octubre,2023,23,Chiquimula,San José la Arada,Moto taxi,Rojo,2020,Choque,Bajaj
30,Octubre,2023,14,Huehuetenango,San Rafael Petzal,Camión,Blanco,2023,Colisión,Hino
23,Octubre,2023,13,Escuintla,Palín,Motocicleta,Rojo,Ignorado,Derrape,Honda
30,Octubre,2023,15,El Progreso,San Antonio la Paz,Automóvil,Negro,Ignorado,Vuelco,Mitsubishi
23,Octubre,2023,6,Suchitepéquez,Patulul,Cabezal,Blanco,Ignorado,Colisión,Internacional
30,Octubre,2023,22,Izabal,Morales,Motocicleta,Negro,Ignorado,Colisión,Yamaha
23,Octubre,2023,11,Suchitepéquez,San Antonio Suchitepéquez,Cabezal,Blanco,Ignorado,Colisión,Freightliner
30,Octubre,2023,22,Izabal,Puerto Barrios,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
23,Octubre,2023,6,Retalhuleu,Santa Cruz Muluá,Motocicleta,Negro,Ignorado,Derrape,Bajaj
30,Octubre,2023,19,Petén,Sayaxché,Motocicleta,Negro,Ignorado,Derrape,Suzuki
23,Octubre,2023,15,San Marcos,La Reforma,Pick up,Blanco,Ignorado,Colisión,Toyota
31,Octubre,2023,12,Guatemala,Guatemala,Camioneta,Negro,2006,Colisión,Kia
23,Octubre,2023,1,Petén,Melchor de Mencos,Motocicleta,Negro,Ignorado,Derrape,Freedom
31,Octubre,2023,10,Guatemala,Guatemala,Pick up,Beige,Ignorado,Colisión,Toyota
23,Octubre,2023,11,Chimaltenango,Chimaltenango,Camión,Rojo,2002,Colisión,Internacional
31,Octubre,2023,13,Guatemala,Guatemala,Motocicleta,Ignorado,Ignorado,Derrape,Haojue
23,Octubre,2023,15,Chimaltenango,Tecpán Guatemala,Camión,Azul,Ignorado,Colisión,Freightliner
31,Octubre,2023,15,Chiquimula,Chiquimula,Pick up,Rojo,2024,Embarrancó,Toyota
24,Octubre,2023,18,Guatemala,Guatemala,Camioneta,Negro,2005,Colisión,Honda
31,Octubre,2023,6,Santa Rosa,Cuilapa,Pick up,Amarillo,2000,Colisión,Ford
24,Octubre,2023,12,Guatemala,Guatemala,Pick up,Gris,2022,Colisión,Ford
31,Octubre,2023,13,Santa Rosa,Chiquimulilla,Camioneta,Negro,2006,Colisión,Honda
24,Octubre,2023,2,Guatemala,Villa Nueva,Motocicleta,Blanco,Ignorado,Derrape,Bajaj
31,Octubre,2023,21,Guatemala,Guatemala,Automóvil,Gris,2003,Colisión,Mitsubishi
24,Octubre,2023,19,Suchitepéquez,San Antonio Suchitepéquez,Cabezal,Blanco,Ignorado,Colisión,Ignorado
31,Octubre,2023,12,Chimaltenango,Chimaltenango,Camión,Blanco,2015,Colisión,Hino
24,Octubre,2023,19,Retalhuleu,Retalhuleu,Motocicleta,Negro,Ignorado,Colisión,Bajaj
31,Octubre,2023,11,Quiché,Santa Cruz del Quiché,Pick up,Gris,Ignorado,Colisión,Toyota
24,Octubre,2023,5,Baja Verapaz,Rabinal,Motocicleta,Ignorado,Ignorado,Choque,Ignorado
31,Octubre,2023,18,Quiché,Pachalum,Pick up,Ignorado,Ignorado,Colisión,Ignorado
24,Octubre,2023,13,El Progreso,San Antonio la Paz,Cabezal,Blanco,Ignorado,Vuelco,Freightliner
31,Octubre,2023,16,Quiché,Chajul,Camioneta,Ignorado,Ignorado,Embarrancó,Ignorado
24,Octubre,2023,3,Chimaltenango,Chimaltenango,Motocicleta,Negro,2012,Derrape,Yamaha
31,Octubre,2023,19,Escuintla,Palín,Motocicleta,Ignorado,2020,Derrape,Italika
24,Octubre,2023,17,Sacatepequez,Ciudad Vieja,Motocicleta,Rojo,Ignorado,Derrape,TVS Apache
31,Octubre,2023,21,Escuintla,Escuintla,Pick up,Negro,Ignorado,Colisión,Toyota
25,Octubre,2023,18,Guatemala,Guatemala,Automóvil,Gris,Ignorado,Colisión,Toyota
31,Octubre,2023,21,Guatemala,Guatemala,Automóvil,Gris,2003,Colisión,Mitsubishi
25,Octubre,2023,23,Guatemala,Guatemala,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
31,Octubre,2023,20,Sacatepequez,Ciudad Vieja,Motocicleta,Ignorado,2023,Colisión,Serpento
25,Octubre,2023,Ignorada,Guatemala,Guatemala,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
31,Octubre,2023,23,Guatemala,Mixco,Motocicleta,Gris,Ignorado,Colisión,Bajaj
25,Octubre,2023,9,Guatemala,Villa Nueva,Camioneta,Morado,2013,Colisión,Nissan
25,Octubre,2023,23,Guatemala,Mixco,Automóvil,Gris,Ignorado,Colisión,Nissan
25,Octubre,2023,7,Escuintla,Escuintla,Pick up,Azul,Ignorado,Colisión,Volkswagen
25,Octubre,2023,8,Escuintla,Guanagazapa,Motocicleta,Rojo,Ignorado,Colisión,TVS Apache
25,Octubre,2023,13,Escuintla,Palín,Camioneta,Azul,2008,Colisión,Nissan
25,Octubre,2023,5,Santa Rosa,Cuilapa,Motocicleta,Negro,2017,Derrape,Bajaj
25,Octubre,2023,12,Suchitepéquez,San Antonio Suchitepéquez,Camioneta,Gris,Ignorado,Colisión,Toyota
25,Octubre,2023,17,Suchitepéquez,San Antonio Suchitepéquez,Cabezal,Blanco,2002,Colisión,Freightliner
25,Octubre,2023,18,Suchitepéquez,Cuyotenango,Pick up,Ignorado,Ignorado,Colisión,Toyota
25,Octubre,2023,11,Quetzaltenango,Quetzaltenango,Camioneta,Negro,2003,Colisión,Toyota
25,Octubre,2023,23,Alta Verapaz,Chisec,Motocicleta,Rojo,Ignorado,Colisión,Honda
25,Octubre,2023,4,El Progreso,San Antonio la Paz,Motocicleta,Rojo,Ignorado,Derrape,Serpento
25,Octubre,2023,16,Izabal,Puerto Barrios,Motocicleta,Negro,Ignorado,Derrape,Haojue
25,Octubre,2023,20,Petén,Flores,Motocicleta,Azul,Ignorado,Derrape,Yamaha
25,Octubre,2023,21,Chimaltenango,Patzicía,Automóvil,Ignorado,Ignorado,Choque,Ignorado
25,Octubre,2023,21,Sololá,Sololá,Motocicleta,Negro,Ignorado,Colisión,Bajaj
26,Octubre,2023,21,Guatemala,Guatemala,Automóvil,Blanco,2014,Colisión,Hyundai
26,Octubre,2023,13,Jalapa,Monjas,Camión,Ignorado,Ignorado,Vuelco,Ignorado
26,Octubre,2023,6,Escuintla,Santa Lucía Cotzumalguapa,Cabezal,Blanco,2004,Colisión,Freightliner
26,Octubre,2023,15,Escuintla,Santa Lucía Cotzumalguapa,Pick up,Blanco,2019,Colisión,Toyota
26,Octubre,2023,13,Escuintla,San José,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
26,Octubre,2023,12,Escuintla,San José,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
26,Octubre,2023,12,El Progreso,Morazán,Camión,Ignorado,Ignorado,Colisión,Ignorado
26,Octubre,2023,16,El Progreso,San Cristóbal Acasaguastlán,Cabezal,Corinto,Ignorado,Colisión,Freightliner
26,Octubre,2023,0,Izabal,Puerto Barrios,Pick up,Rojo,1989,Colisión,Ford
26,Octubre,2023,5,Izabal,El Estor,Camioneta,Gris,Ignorado,Choque,Hyundai
27,Octubre,2023,2,Guatemala,Guatemala,Motocicleta,Gris,2022,Colisión,Haojue
27,Octubre,2023,6,Guatemala,San José Pinula,Bus urbano,Azul,Ignorado,Vuelco,Internacional
27,Octubre,2023,18,Guatemala,Villa Nueva,Motocicleta,Azul,2023,Derrape,Bajaj
27,Octubre,2023,1,Guatemala,Mixco,Motocicleta,Negro,Ignorado,Colisión,Asia Hero
27,Octubre,2023,9,Guatemala,Mixco,Motocicleta,Negro,2024,Colisión,Haojue
27,Octubre,2023,15,Guatemala,San Juan Sacatepéquez,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
27,Octubre,2023,17,Jutiapa,Jutiapa,Automóvil,Verde,Ignorado,Embarrancó,Ignorado
27,Octubre,2023,2,Chiquimula,Chiquimula,Pick up,Negro,Ignorado,Colisión,Toyota
27,Octubre,2023,8,Escuintla,Escuintla,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
27,Octubre,2023,19,Suchitepéquez,San Pablo Jocopilas,Camioneta,Gris,Ignorado,Colisión,Chevrolet
27,Octubre,2023,1,Retalhuleu,Retalhuleu,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
27,Octubre,2023,0,San Marcos,San Marcos,Camioneta,Ignorado,Ignorado,Colisión,Toyota
27,Octubre,2023,10,El Progreso,Sanarate,Pick up,Amarillo,Ignorado,Colisión,Ignorado
27,Octubre,2023,9,Petén,La Libertad,Motocicleta,Ignorado,Ignorado,Choque,Ignorado
1,Octubre,2023,10,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
1,Octubre,2023,12,Guatemala,Villa Canales,Motocicleta,Ignorado,Ignorado,Atropello,Ignorado
1,Octubre,2023,15,Jutiapa,Conguaco,Motocicleta,Ignorado,Ignorado,Atropello,Serpento
1,Octubre,2023,19,Chiquimula,Chiquimula,Bus urbano,Blanco,Ignorado,Atropello,Ignorado
1,Octubre,2023,0,Escuintla,Escuintla,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
1,Octubre,2023,23,Retalhuleu,Champerico,Motocicleta,Ignorado,Ignorado,Atropello,Bajaj
1,Octubre,2023,23,Baja Verapaz,Salamá,Automóvil,Blanco,Ignorado,Atropello,Ignorado
1,Octubre,2023,17,Chimaltenango,Chimaltenango,Motocicleta,Gris,Ignorado,Atropello,Bajaj
1,Octubre,2023,22,Sacatepequez,Sumpango,Pick up,Ignorado,Ignorado,Atropello,Ignorado
2,Octubre,2023,22,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Atropello,Ignorado
2,Octubre,2023,4,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
2,Octubre,2023,16,Guatemala,Guatemala,Motocicleta,Negro,2021,Atropello,Honda
2,Octubre,2023,20,Alta Verapaz,Tactic,Camión,Ignorado,Ignorado,Atropello,Ignorado
2,Octubre,2023,19,Petén,La Libertad,Camión,Ignorado,Ignorado,Atropello,Ignorado
2,Octubre,2023,16,Sacatepequez,Pastores,Motocicleta,Rojo,Ignorado,Atropello,Italika
3,Octubre,2023,0,Guatemala,Guatemala,Camión,Ignorado,Ignorado,Atropello,Ignorado
3,Octubre,2023,0,Guatemala,San José Pinula,Motocicleta,Rojo,2022,Atropello,Bajaj
3,Octubre,2023,12,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
3,Octubre,2023,10,Guatemala,Mixco,Motocicleta,Negro,2023,Atropello,Honda
3,Octubre,2023,17,Baja Verapaz,San Jerónimo,Ignorado,Ignorado,Ignorado,Atropello,Ignorado
3,Octubre,2023,8,Retalhuleu,Retalhuleu,Motocicleta,Blanco,Ignorado,Atropello,Bajaj
3,Octubre,2023,17,Retalhuleu,Nuevo San Carlos,Camión,Ignorado,Ignorado,Atropello,Ignorado
3,Octubre,2023,18,Guatemala,Villa Nueva,Motocicleta,Negro,2023,Atropello,Bajaj
3,Octubre,2023,22,Guatemala,Mixco,Motocicleta,Rojo,2022,Atropello,Suzuki
3,Octubre,2023,21,Jutiapa,Jutiapa,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
3,Octubre,2023,20,Petén,San Benito,Camioneta,Gris,Ignorado,Atropello,Honda
5,Octubre,2023,Ignorada,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
5,Octubre,2023,18,Guatemala,Villa Canales,Motocicleta,Ignorado,Ignorado,Atropello,Ignorado
5,Octubre,2023,19,Guatemala,Petapa,Motocicleta,Blanco,Ignorado,Atropello,Serpento
5,Octubre,2023,15,Escuintla,Escuintla,Camioneta,Gris,Ignorado,Atropello,Kia
5,Octubre,2023,21,Santa Rosa,Barberena,Motocicleta,Blanco,Ignorado,Atropello,Movesa
5,Octubre,2023,18,Huehuetenango,Huehuetenango,Automóvil,Corinto,Ignorado,Atropello,Hyundai
5,Octubre,2023,16,Petén,La Libertad,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
6,Octubre,2023,12,Guatemala,Guatemala,Motocicleta,Negro,2022,Atropello,Movesa
6,Octubre,2023,0,Guatemala,Villa Nueva,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
6,Octubre,2023,5,Guatemala,Villa Nueva,Microbús,Amarillo,2002,Atropello,Hyundai
6,Octubre,2023,0,Huehuetenango,Huehuetenango,Automóvil,Azul,2006,Atropello,Honda
6,Octubre,2023,6,Petén,El Chal,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
7,Octubre,2023,19,Jalapa,Jalapa,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
7,Octubre,2023,15,Retalhuleu,Retalhuleu,Moto taxi,Rojo,Ignorado,Atropello,Ignorado
7,Octubre,2023,20,Huehuetenango,Huehuetenango,Motocicleta,Azul,Ignorado,Atropello,Movesa
7,Octubre,2023,19,Petén,Santa Ana,Motocicleta,Gris,Ignorado,Atropello,Suzuki
8,Octubre,2023,21,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Atropello,Ignorado
8,Octubre,2023,22,Guatemala,Villa Nueva,Automóvil,Gris,Ignorado,Atropello,Ignorado
8,Octubre,2023,16,Guatemala,Mixco,Motocicleta,Negro,2022,Atropello,Bajaj
8,Octubre,2023,11,Escuintla,La Democracia,Camión,Blanco,Ignorado,Atropello,Jac
8,Octubre,2023,22,Escuintla,Escuintla,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
8,Octubre,2023,0,Suchitepéquez,Cuyotenango,Motocicleta,Ignorado,Ignorado,Atropello,Haojue
8,Octubre,2023,21,Petén,Sayaxché,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
8,Octubre,2023,17,Sacatepequez,San Miguel Dueñas,Automóvil,Corinto,1994,Atropello,BMW
9,Octubre,2023,6,Guatemala,Guatemala,Camioneta,Gris,2015,Atropello,Honda
9,Octubre,2023,1,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
10,Octubre,2023,13,Guatemala,Petapa,Motocicleta,Negro,Ignorado,Atropello,Ignorado
10,Octubre,2023,19,Santa Rosa,Santa Rosa de Lima,Motocicleta,Azul,Ignorado,Atropello,Bajaj
10,Octubre,2023,17,Alta Verapaz,San Pedro Carchá,Microbús,Blanco,Ignorado,Atropello,Ignorado
11,Octubre,2023,18,Guatemala,Guatemala,Motocicleta,Negro,Ignorado,Atropello,Freedom
11,Octubre,2023,18,Guatemala,Guatemala,Motocicleta,Azul,2018,Atropello,Italika
11,Octubre,2023,14,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
11,Octubre,2023,19,Guatemala,Palencia,Motocicleta,Ignorado,Ignorado,Atropello,Ignorado
11,Octubre,2023,23,Guatemala,San José Pinula,Motocicleta,Rojo,2020,Atropello,Yamaha
11,Octubre,2023,21,Retalhuleu,El Asintal,Cabezal,Ignorado,Ignorado,Atropello,Ignorado
11,Octubre,2023,22,Sacatepequez,Pastores,Motocicleta,Negro,2013,Atropello,Italika
12,Octubre,2023,16,Guatemala,Guatemala,Motocicleta,Rojo,2023,Atropello,Suzuki
12,Octubre,2023,0,Guatemala,Villa Nueva,Motocicleta,Rojo,2012,Atropello,Italika
12,Octubre,2023,15,Guatemala,Mixco,Motocicleta,Negro,Ignorado,Atropello,Haojue
13,Octubre,2023,9,Guatemala,Guatemala,Automóvil,Azul,2014,Atropello,Chevrolet
13,Octubre,2023,0,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
13,Octubre,2023,12,Guatemala,Amatitlán,Motocicleta,Ignorado,Ignorado,Atropello,Ignorado
13,Octubre,2023,8,Retalhuleu,Retalhuleu,Motocicleta,Negro,2016,Atropello,Honda
14,Octubre,2023,4,Guatemala,Fraijanes,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
14,Octubre,2023,0,Guatemala,Guatemala,Automóvil,Negro,2004,Atropello,Chevrolet
14,Octubre,2023,1,Guatemala,Amatitlán,Motocicleta,Negro,Ignorado,Atropello,Ignorado
14,Octubre,2023,19,Jutiapa,Quesada,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
14,Octubre,2023,2,Chiquimula,Chiquimula,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
15,Octubre,2023,21,Guatemala,Guatemala,Automóvil,Blanco,2023,Atropello,Toyota
15,Octubre,2023,12,Escuintla,Santa Lucía Cotzumalguapa,Pick up,Gris,2002,Atropello,Toyota
15,Octubre,2023,0,Escuintla,Masagua,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
15,Octubre,2023,21,Escuintla,San José,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
15,Octubre,2023,19,Quetzaltenango,Flores Costa Cuca,Motocicleta,Negro,2023,Atropello,Suzuki
15,Octubre,2023,21,Chimaltenango,Chimaltenango,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
15,Octubre,2023,3,Sacatepequez,San Lucas Sacatepéquez,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
16,Octubre,2023,18,Guatemala,Guatemala,Automóvil,Blanco,Ignorado,Atropello,Kia
16,Octubre,2023,2,Escuintla,Escuintla,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
17,Octubre,2023,15,Guatemala,Amatitlán,Camión,Blanco,Ignorado,Atropello,Ignorado
17,Octubre,2023,19,Baja Verapaz,San Jerónimo,Motocicleta,Azul,2015,Atropello,Suzuki
17,Octubre,2023,20,Izabal,Puerto Barrios,Motocicleta,Gris,Ignorado,Atropello,Freedom
18,Octubre,2023,18,Guatemala,San Juan Sacatepéquez,Motocicleta,Ignorado,Ignorado,Atropello,TVS Apache
18,Octubre,2023,19,Zacapa,Teculután,Motocicleta,Rojo,2011,Atropello,Suzuki
18,Octubre,2023,22,Escuintla,Escuintla,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
18,Octubre,2023,18,Chimaltenango,Patzún,Camión,Ignorado,Ignorado,Atropello,Ignorado
19,Octubre,2023,0,Escuintla,Escuintla,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
19,Octubre,2023,9,Alta Verapaz,San Cristóbal Verapaz,Pick up,Rojo,Ignorado,Atropello,Toyota
19,Octubre,2023,5,Baja Verapaz,Salamá,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
19,Octubre,2023,20,El Progreso,San Antonio la Paz,Camioneta,Negro,Ignorado,Atropello,Mazda
20,Octubre,2023,21,Guatemala,Guatemala,Automóvil,Blanco,Ignorado,Atropello,Hyundai
20,Octubre,2023,22,San Marcos,Malacatán,Automóvil,Azul,2008,Atropello,Honda
20,Octubre,2023,12,Alta Verapaz,Santa Cruz Verapaz,Motocicleta,Rojo,Ignorado,Atropello,Suzuki
21,Octubre,2023,2,Guatemala,Guatemala,Panel,Blanco,2017,Atropello,Ignorado
21,Octubre,2023,13,Guatemala,Guatemala,Bus urbano,Rojo,Ignorado,Atropello,Internacional
21,Octubre,2023,20,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
21,Octubre,2023,20,Guatemala,Guatemala,Motocicleta,Ignorado,Ignorado,Atropello,Ignorado
21,Octubre,2023,18,Guatemala,Villa Canales,Automóvil,Blanco,Ignorado,Atropello,Mitsubishi
21,Octubre,2023,23,Guatemala,Mixco,Camioneta,Ignorado,Ignorado,Atropello,Ignorado
21,Octubre,2023,22,Guatemala,San Juan Sacatepéquez,Motocicleta,Ignorado,Ignorado,Atropello,Ignorado
21,Octubre,2023,23,Chiquimula,Quezaltepeque,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
21,Octubre,2023,15,Escuintla,San José,Motocicleta,Blanco,2023,Atropello,Ignorado
21,Octubre,2023,1,Santa Rosa,Taxisco,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
21,Octubre,2023,16,Santa Rosa,Barberena,Motocicleta,Rojo,Ignorado,Atropello,Italika
22,Octubre,2023,20,Guatemala,Guatemala,Motocicleta,Negro,2022,Atropello,TVS Apache
22,Octubre,2023,20,Guatemala,Guatemala,Pick up,Azul,1999,Atropello,Ford
22,Octubre,2023,19,Guatemala,Villa Nueva,Automóvil,Gris,Ignorado,Atropello,Mazda
22,Octubre,2023,19,Escuintla,Sipacate,Camioneta,Blanco,2004,Atropello,Kia
22,Octubre,2023,15,Alta Verapaz,San Pedro Carchá,Pick up,Corinto,Ignorado,Atropello,Nissan
22,Octubre,2023,9,El Progreso,El Jícaro,Motocicleta,Rojo,Ignorado,Atropello,Suzuki
23,Octubre,2023,22,Guatemala,Villa Nueva,Automóvil,Verde,2000,Atropello,Toyota
23,Octubre,2023,22,Santa Rosa,Guazacapán,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
23,Octubre,2023,15,Alta Verapaz,Cobán,Motocicleta,Rojo,Ignorado,Atropello,Suzuki
23,Octubre,2023,0,Petén,Flores,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
23,Octubre,2023,8,Chimaltenango,Zaragoza,Pick up,Blanco,2022,Atropello,Toyota
23,Octubre,2023,8,Sacatepequez,Pastores,Camioneta,Ignorado,Ignorado,Atropello,Honda
23,Octubre,2023,10,Sacatepequez,San Lucas Sacatepéquez,Camión,Blanco,2002,Atropello,Internacional
24,Octubre,2023,12,Guatemala,Guatemala,Pick up,Negro,Ignorado,Atropello,Ford
24,Octubre,2023,23,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
24,Octubre,2023,7,Guatemala,Villa Nueva,Motocicleta,Ignorado,Ignorado,Atropello,Ignorado
24,Octubre,2023,17,Guatemala,Mixco,Motocicleta,Ignorado,Ignorado,Atropello,Ignorado
24,Octubre,2023,3,Escuintla,Iztapa,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
24,Octubre,2023,0,Sololá,Sololá,Automóvil,Ignorado,Ignorado,Atropello,Ignorado
