dia_ocu,mes_ocu,hora_ocu,depto_ocu,mupio_ocu,año_ocu,numero_vehiculos_involucrados,fallecidos,lesionados
19.0,10,1.0,12,1201,2013,1,0,3
19.0,10,1.0,18,1801,2013,1,0,0
19.0,10,10.0,1,101,2013,1,0,4
19.0,10,13.0,1,101,2013,1,0,1
19.0,10,16.0,7,705,2013,1,0,9
19.0,10,17.0,14,1411,2013,1,1,0
19.0,10,17.0,18,1801,2013,1,1,0
19.0,10,18.0,1,101,2013,1,0,1
19.0,10,18.0,8,807,2013,1,0,1
19.0,10,19.0,7,709,2013,1,0,3
19.0,10,2.0,19,1906,2013,1,0,0
19.0,10,21.0,5,501,2013,1,0,0
19.0,10,22.0,10,1013,2013,1,1,0
19.0,10,22.0,14,1410,2013,1,1,0
19.0,10,23.0,1,101,2013,1,0,1
19.0,10,3.0,12,1203,2013,1,0,1
19.0,10,4.0,1,101,2013,1,1,0
19.0,10,5.0,1,101,2013,1,1,0
19.0,10,5.0,5,501,2013,1,0,1
2.0,10,11.0,1,101,2013,1,0,1
2.0,10,12.0,1,101,2013,1,0,1
2.0,10,14.0,1,115,2013,1,0,1
2.0,10,18.0,13,1303,2013,1,0,0
2.0,10,22.0,20,2001,2013,1,0,1
2.0,10,23.0,10,1010,2013,1,0,0
2.0,10,23.0,6,605,2013,1,0,0
2.0,10,6.0,5,504,2013,1,0,1
2.0,10,6.0,5,508,2013,1,0,1
2.0,10,7.0,16,1609,2013,1,0,1
2.0,10,8.0,1,101,2013,1,1,0
2.0,10,8.0,14,1401,2013,1,0,1
20.0,10,1.0,1,101,2013,1,2,0
20.0,10,10.0,5,513,2013,1,0,3
20.0,10,11.0,12,1219,2013,1,1,0
20.0,10,12.0,2,208,2013,1,0,1
20.0,10,13.0,8,801,2013,1,0,2
20.0,10,14.0,18,1801,2013,1,0,1
20.0,10,14.0,4,401,2013,1,0,1
20.0,10,15.0,16,1613,2013,1,1,0
20.0,10,15.0,17,1712,2013,1,0,2
20.0,10,17.0,12,1207,2013,1,0,1
20.0,10,18.0,1,101,2013,1,0,1
20.0,10,18.0,1,108,2013,1,0,0
20.0,10,18.0,13,1301,2013,1,0,1
20.0,10,18.0,14,1401,2013,1,0,1
20.0,10,18.0,3,305,2013,1,0,0
20.0,10,18.0,4,401,2013,1,0,1
20.0,10,18.0,9,901,2013,1,1,0
20.0,10,20.0,6,601,2013,1,1,0
20.0,10,22.0,1,101,2013,1,0,1
20.0,10,22.0,1,115,2013,1,0,1
20.0,10,3.0,1,101,2013,1,0,0
20.0,10,3.0,18,1801,2013,1,1,0
20.0,10,3.0,19,1905,2013,1,0,1
20.0,10,5.0,1,101,2013,1,0,1
20.0,10,8.0,1,101,2013,1,0,1
21.0,10,11.0,10,1010,2013,2,1,1
21.0,10,11.0,17,1707,2013,1,0,3
21.0,10,12.0,6,601,2013,1,0,1
21.0,10,13.0,17,1703,2013,1,0,1
21.0,10,14.0,1,101,2013,1,1,0
21.0,10,14.0,1,115,2013,1,0,1
21.0,10,16.0,1,101,2013,1,0,1
21.0,10,18.0,1,101,2013,1,0,1
21.0,10,19.0,1,101,2013,1,0,3
21.0,10,19.0,13,1317,2013,1,0,1
21.0,10,19.0,19,1901,2013,1,0,0
21.0,10,20.0,1,101,2013,1,0,1
21.0,10,22.0,15,1501,2013,1,0,1
21.0,10,23.0,4,401,2013,1,0,1
21.0,10,6.0,1,101,2013,1,0,1
22.0,10,14.0,14,1420,2013,1,2,0
22.0,10,18.0,2,203,2013,1,0,1
22.0,10,20.0,16,1602,2013,1,0,0
22.0,10,20.0,16,1615,2013,1,0,1
22.0,10,20.0,5,501,2013,1,0,1
22.0,10,8.0,16,1602,2013,1,1,0
23.0,10,10.0,13,1301,2013,1,0,1
23.0,10,12.0,10,1010,2013,1,0,1
23.0,10,12.0,17,1709,2013,1,0,1
23.0,10,14.0,16,1601,2013,1,0,1
23.0,10,15.0,3,314,2013,1,1,0
23.0,10,16.0,10,1001,2013,1,0,1
23.0,10,16.0,5,509,2013,1,0,1
23.0,10,16.0,9,917,2013,1,0,1
23.0,10,18.0,1,105,2013,1,0,1
23.0,10,18.0,9,919,2013,1,0,5
23.0,10,21.0,1,101,2013,1,0,0
23.0,10,22.0,5,509,2013,1,0,0
23.0,10,8.0,16,1609,2013,1,0,1
23.0,10,9.0,2,201,2013,1,0,1
24.0,10,12.0,14,1412,2013,1,0,2
24.0,10,13.0,22,2205,2013,1,0,1
24.0,10,16.0,17,1706,2013,1,0,2
24.0,10,17.0,1,101,2013,1,0,1
24.0,10,18.0,14,1409,2013,1,0,7
24.0,10,18.0,16,1601,2013,1,0,1
24.0,10,18.0,5,513,2013,1,0,1
24.0,10,19.0,1,101,2013,1,0,0
24.0,10,23.0,1,101,2013,1,0,0
24.0,10,23.0,17,1711,2013,1,0,1
24.0,10,23.0,4,409,2013,1,0,1
24.0,10,7.0,1,101,2013,1,0,2
24.0,10,7.0,5,501,2013,1,0,1
25.0,10,1.0,1,101,2013,1,0,0
25.0,10,12.0,2,201,2013,1,2,0
25.0,10,12.0,5,502,2013,1,0,2
25.0,10,15.0,1,101,2013,1,0,1
25.0,10,15.0,13,1301,2013,1,0,0
25.0,10,16.0,13,1301,2013,1,0,1
25.0,10,17.0,2,203,2013,1,0,2
25.0,10,18.0,12,1215,2013,1,0,0
25.0,10,18.0,5,504,2013,1,0,1
25.0,10,20.0,1,101,2013,1,0,0
25.0,10,20.0,10,1014,2013,1,0,0
25.0,10,20.0,12,1201,2013,1,0,0
25.0,10,20.0,2,207,2013,1,0,1
25.0,10,21.0,1,101,2013,2,0,0
25.0,10,21.0,22,2201,2013,1,0,3
25.0,10,22.0,1,101,2013,1,0,0
25.0,10,22.0,1,115,2013,1,0,2
25.0,10,23.0,6,605,2013,1,0,0
25.0,10,7.0,1,105,2013,1,0,1
26.0,10,0.0,1,101,2013,1,0,1
26.0,10,1.0,1,101,2013,1,1,0
26.0,10,1.0,7,710,2013,1,0,1
26.0,10,10.0,17,1707,2013,1,0,0
26.0,10,16.0,1,117,2013,1,0,1
26.0,10,16.0,6,601,2013,1,0,0
26.0,10,17.0,1,101,2013,1,0,0
26.0,10,18.0,21,2101,2013,1,0,1
26.0,10,18.0,9,901,2013,1,0,0
26.0,10,19.0,1,101,2013,1,1,0
26.0,10,19.0,10,1010,2013,1,1,0
26.0,10,19.0,14,1403,2013,1,0,1
26.0,10,19.0,16,1605,2013,1,0,0
26.0,10,19.0,2,201,2013,1,1,0
26.0,10,20.0,3,301,2013,1,0,1
26.0,10,21.0,10,1001,2013,1,0,0
26.0,10,22.0,5,509,2013,1,0,1
27.0,10,1.0,1,101,2013,1,0,0
27.0,10,1.0,1,115,2013,1,0,2
27.0,10,13.0,1,106,2013,1,0,6
27.0,10,13.0,19,1904,2013,1,0,1
27.0,10,14.0,1,105,2013,1,0,3
27.0,10,14.0,19,1901,2013,1,0,2
27.0,10,17.0,4,401,2013,1,0,0
27.0,10,19.0,1,101,2013,1,0,1
27.0,10,19.0,13,1301,2013,1,0,2
27.0,10,19.0,16,1601,2013,1,0,1
27.0,10,19.0,22,2201,2013,1,1,0
27.0,10,2.0,1,112,2013,1,0,1
27.0,10,20.0,1,101,2013,1,0,0
27.0,10,22.0,20,2001,2013,1,1,0
27.0,10,23.0,21,2106,2013,1,0,1
27.0,10,23.0,7,705,2013,1,0,0
27.0,10,3.0,18,1801,2013,1,1,0
27.0,10,7.0,3,306,2013,1,0,0
27.0,10,7.0,9,901,2013,1,0,0
27.0,10,8.0,1,101,2013,1,0,1
28.0,10,10.0,5,501,2013,1,0,0
28.0,10,11.0,11,1108,2013,1,0,1
28.0,10,13.0,1,101,2013,1,0,0
28.0,10,14.0,11,1101,2013,1,0,4
28.0,10,17.0,1,103,2013,1,0,1
28.0,10,20.0,19,1908,2013,1,0,0
28.0,10,21.0,1,116,2013,1,0,1
28.0,10,22.0,1,101,2013,1,0,1
28.0,10,23.0,1,105,2013,1,0,1
28.0,10,5.0,1,101,2013,1,1,0
28.0,10,5.0,18,1804,2013,1,1,0
28.0,10,6.0,5,511,2013,1,0,2
28.0,10,8.0,3,312,2013,1,0,0
29.0,10,1.0,1,101,2013,1,0,0
29.0,10,10.0,22,2201,2013,1,1,0
29.0,10,13.0,1,101,2013,1,0,1
29.0,10,13.0,7,706,2013,1,0,0
29.0,10,14.0,14,1421,2013,1,0,1
29.0,10,16.0,13,1301,2013,1,0,1
29.0,10,16.0,21,2101,2013,1,0,1
29.0,10,18.0,16,1617,2013,1,1,2
29.0,10,19.0,6,603,2013,1,0,0
29.0,10,20.0,19,1903,2013,1,1,0
29.0,10,3.0,22,2205,2013,1,0,5
29.0,10,5.0,13,1301,2013,1,0,1
3.0,10,10.0,20,2001,2013,1,0,1
3.0,10,11.0,5,507,2013,1,0,1
3.0,10,15.0,20,2001,2013,1,1,0
3.0,10,15.0,9,909,2013,1,2,5
3.0,10,18.0,1,114,2013,1,0,0
3.0,10,20.0,11,1102,2013,1,0,2
3.0,10,20.0,5,501,2013,1,0,2
3.0,10,21.0,1,101,2013,1,1,0
3.0,10,21.0,1,105,2013,1,0,1
3.0,10,21.0,3,312,2013,1,1,0
3.0,10,21.0,8,805,2013,1,0,1
3.0,10,22.0,8,801,2013,1,0,0
3.0,10,23.0,1,101,2013,1,0,1
3.0,10,6.0,13,1312,2013,1,0,3
30.0,10,0.0,1,101,2013,1,0,0
30.0,10,11.0,1,101,2013,1,0,0
30.0,10,11.0,7,710,2013,1,0,0
30.0,10,12.0,10,1001,2013,1,0,1
30.0,10,12.0,16,1601,2013,1,0,1
30.0,10,14.0,1,101,2013,1,0,0
30.0,10,15.0,12,1204,2013,1,0,1
30.0,10,15.0,19,1905,2013,1,0,1
30.0,10,15.0,5,511,2013,1,0,1
30.0,10,17.0,13,1301,2013,1,0,1
30.0,10,21.0,20,2005,2013,1,0,1
30.0,10,22.0,1,102,2013,1,0,0
30.0,10,22.0,4,401,2013,1,0,2
30.0,10,23.0,12,1201,2013,1,0,1
30.0,10,6.0,1,115,2013,1,1,0
31.0,10,0.0,13,1323,2013,1,0,1
31.0,10,0.0,5,509,2013,1,1,0
31.0,10,10.0,1,101,2013,1,0,1
31.0,10,11.0,1,101,2013,1,0,2
31.0,10,13.0,1,115,2013,1,0,2
31.0,10,14.0,1,101,2013,1,0,1
31.0,10,14.0,3,308,2013,1,0,2
31.0,10,16.0,3,308,2013,1,0,1
31.0,10,17.0,17,1703,2013,1,1,0
31.0,10,18.0,10,1002,2013,1,0,3
31.0,10,18.0,12,1223,2013,1,1,0
31.0,10,19.0,10,1014,2013,1,0,1
31.0,10,20.0,1,101,2013,1,0,0
31.0,10,21.0,1,101,2013,1,0,1
31.0,10,23.0,1,101,2013,2,0,2
31.0,10,23.0,11,1101,2013,1,1,0
31.0,10,23.0,5,513,2013,1,1,0
31.0,10,3.0,1,110,2013,1,0,1
4.0,10,0.0,11,1102,2013,1,0,0
4.0,10,0.0,18,1801,2013,1,0,0
4.0,10,13.0,1,108,2013,1,0,1
4.0,10,13.0,22,2201,2013,1,0,1
4.0,10,14.0,1,101,2013,1,0,1
4.0,10,14.0,5,501,2013,1,0,1
4.0,10,15.0,14,1413,2013,1,0,2
4.0,10,15.0,6,608,2013,1,0,0
4.0,10,20.0,1,101,2013,1,0,0
4.0,10,20.0,22,2214,2013,1,1,0
4.0,10,3.0,1,115,2013,1,0,0
4.0,10,6.0,5,504,2013,1,0,11
4.0,10,8.0,15,1508,2013,1,0,2
5.0,10,0.0,1,101,2013,1,0,0
5.0,10,0.0,17,1703,2013,1,0,1
5.0,10,1.0,22,2211,2013,1,0,2
5.0,10,10.0,1,101,2013,1,0,1
5.0,10,10.0,4,402,2013,1,0,2
5.0,10,10.0,5,501,2013,1,0,2
5.0,10,11.0,5,509,2013,1,0,2
5.0,10,15.0,15,1505,2013,1,0,19
5.0,10,16.0,1,115,2013,1,0,1
5.0,10,17.0,10,1001,2013,1,0,1
5.0,10,19.0,6,608,2013,1,0,1
5.0,10,2.0,1,101,2013,1,1,0
5.0,10,20.0,1,105,2013,1,0,2
5.0,10,20.0,21,2101,2013,1,0,3
5.0,10,21.0,1,101,2013,1,0,3
5.0,10,22.0,1,115,2013,1,0,3
5.0,10,22.0,14,1415,2013,1,0,2
5.0,10,22.0,18,1801,2013,1,0,1
5.0,10,22.0,6,603,2013,1,0,2
5.0,10,23.0,1,101,2013,1,0,0
5.0,10,23.0,22,2201,2013,1,0,2
5.0,10,3.0,19,1904,2013,1,1,0
5.0,10,4.0,1,101,2013,1,0,1
5.0,10,4.0,1,108,2013,1,1,3
5.0,10,5.0,1,101,2013,1,0,0
5.0,10,5.0,10,1001,2013,1,0,2
5.0,10,6.0,6,602,2013,1,1,0
5.0,10,7.0,1,115,2013,1,0,1
5.0,10,7.0,14,1401,2013,1,1,0
6.0,10,0.0,1,117,2013,1,0,0
6.0,10,0.0,9,920,2013,1,0,1
6.0,10,1.0,14,1415,2013,1,1,0
6.0,10,10.0,2,205,2013,1,0,2
6.0,10,11.0,2,203,2013,1,1,0
6.0,10,13.0,5,511,2013,1,0,1
6.0,10,15.0,11,1101,2013,1,0,1
6.0,10,16.0,1,101,2013,1,0,3
6.0,10,17.0,1,108,2013,1,0,1
6.0,10,19.0,2,201,2013,1,0,3
6.0,10,19.0,5,501,2013,1,0,1
6.0,10,21.0,1,101,2013,1,0,1
6.0,10,21.0,5,511,2013,1,0,4
6.0,10,22.0,15,1501,2013,1,1,3
6.0,10,22.0,5,513,2013,1,2,0
6.0,10,23.0,1,108,2013,1,0,1
6.0,10,23.0,1,110,2013,1,1,0
6.0,10,3.0,1,101,2013,1,0,1
6.0,10,7.0,2,206,2013,1,1,0
6.0,10,9.0,17,1712,2013,1,1,0
7.0,10,15.0,17,1703,2013,1,0,1
7.0,10,17.0,1,101,2013,1,0,1
7.0,10,18.0,1,101,2013,1,0,0
7.0,10,18.0,1,108,2013,1,0,1
7.0,10,18.0,1,116,2013,1,0,2
7.0,10,19.0,10,1001,2013,1,0,0
7.0,10,20.0,1,110,2013,1,1,0
7.0,10,20.0,12,1227,2013,1,1,0
7.0,10,21.0,17,1711,2013,1,0,1
8.0,10,16.0,1,101,2013,1,0,0
8.0,10,17.0,22,2201,2013,1,1,0
8.0,10,18.0,9,904,2013,1,0,1
8.0,10,19.0,12,1204,2013,1,0,1
8.0,10,22.0,1,102,2013,1,0,3
8.0,10,5.0,10,1003,2013,1,1,0
8.0,10,8.0,19,1903,2013,1,0,1
9.0,10,1.0,10,1001,2013,1,0,1
9.0,10,1.0,5,502,2013,1,0,2
9.0,10,11.0,1,101,2013,1,1,0
9.0,10,14.0,14,1404,2013,1,0,1
9.0,10,19.0,19,1901,2013,1,0,1
9.0,10,20.0,17,1701,2013,1,1,0
9.0,10,21.0,1,101,2013,2,0,1
9.0,10,22.0,1,101,2013,1,0,1
9.0,10,22.0,5,506,2013,1,0,1
9.0,10,7.0,1,116,2013,1,2,1
1.0,11,0.0,10,1007,2013,1,0,2
1.0,11,0.0,18,1803,2013,1,0,1
1.0,11,0.0,22,2201,2013,1,0,0
1.0,11,0.0,7,710,2013,1,0,0
1.0,11,1.0,1,101,2013,2,1,0
1.0,11,1.0,11,1106,2013,1,1,0
1.0,11,1.0,5,513,2013,1,0,0
1.0,11,11.0,20,2002,2013,1,0,1
1.0,11,11.0,21,2106,2013,1,0,2
1.0,11,12.0,1,101,2013,1,0,1
1.0,11,13.0,1,108,2013,1,0,1
1.0,11,14.0,1,113,2013,1,0,1
1.0,11,14.0,22,2212,2013,1,0,2
1.0,11,14.0,6,602,2013,1,0,1
1.0,11,16.0,1,108,2013,1,0,1
1.0,11,16.0,12,1215,2013,1,0,0
1.0,11,17.0,22,2201,2013,1,0,0
1.0,11,18.0,1,115,2013,1,0,1
1.0,11,18.0,17,1706,2013,1,0,1
1.0,11,19.0,1,101,2013,1,0,1
1.0,11,19.0,1,108,2013,1,1,0
1.0,11,19.0,10,1016,2013,1,2,3
1.0,11,19.0,17,1712,2013,1,0,1
1.0,11,19.0,18,1802,2013,1,0,1
1.0,11,20.0,1,108,2013,1,0,1
1.0,11,20.0,20,2001,2013,1,0,1
1.0,11,20.0,3,309,2013,1,0,2
1.0,11,21.0,1,101,2013,1,0,1
1.0,11,22.0,16,1601,2013,1,0,1
1.0,11,23.0,10,1001,2013,1,0,2
1.0,11,3.0,1,117,2013,1,0,0
1.0,11,5.0,1,101,2013,2,0,2
10.0,11,0.0,1,101,2013,1,0,1
10.0,11,0.0,17,1710,2013,1,0,6
10.0,11,1.0,1,108,2013,1,0,1
10.0,11,10.0,1,115,2013,1,1,0
10.0,11,12.0,12,1211,2013,1,0,1
10.0,11,14.0,12,1222,2013,1,0,6
10.0,11,15.0,1,108,2013,1,0,1
10.0,11,15.0,1,115,2013,1,0,2
10.0,11,16.0,20,2001,2013,1,0,1
10.0,11,17.0,1,108,2013,2,2,1
10.0,11,18.0,2,207,2013,1,1,0
10.0,11,18.0,4,403,2013,1,0,3
10.0,11,19.0,15,1501,2013,1,0,1
10.0,11,2.0,1,101,2013,1,0,2
10.0,11,21.0,1,101,2013,1,0,4
10.0,11,21.0,1,115,2013,1,0,1
10.0,11,21.0,12,1222,2013,1,0,1
10.0,11,22.0,1,116,2013,1,0,1
10.0,11,22.0,12,1215,2013,1,0,1
10.0,11,22.0,19,1901,2013,1,0,1
10.0,11,23.0,1,108,2013,1,0,1
10.0,11,3.0,2,207,2013,1,1,0
10.0,11,5.0,1,116,2013,1,0,0
10.0,11,8.0,18,1802,2013,1,2,0
11.0,11,10.0,1,101,2013,1,0,2
11.0,11,10.0,1,116,2013,1,0,2
11.0,11,12.0,5,501,2013,1,0,1
11.0,11,13.0,1,117,2013,1,0,2
11.0,11,16.0,1,101,2013,1,0,1
11.0,11,17.0,12,1201,2013,1,0,1
11.0,11,19.0,1,101,2013,1,0,14
11.0,11,20.0,6,601,2013,1,0,1
11.0,11,21.0,12,1219,2013,1,0,1
11.0,11,21.0,19,1909,2013,1,1,0
11.0,11,3.0,22,2202,2013,1,1,1
11.0,11,7.0,1,101,2013,1,1,0
11.0,11,7.0,1,108,2013,1,0,1
11.0,11,7.0,3,301,2013,1,1,0
12.0,11,10.0,1,101,2013,1,0,0
12.0,11,11.0,12,1202,2013,1,0,0
12.0,11,16.0,13,1301,2013,1,0,1
12.0,11,16.0,21,2102,2013,1,0,5
12.0,11,18.0,9,901,2013,1,0,1
12.0,11,19.0,1,101,2013,1,0,1
12.0,11,20.0,4,416,2013,1,0,1
12.0,11,20.0,9,920,2013,1,0,0
12.0,11,21.0,18,1804,2013,1,1,0
12.0,11,23.0,12,1215,2013,1,1,0
13.0,11,13.0,1,101,2013,1,0,1
13.0,11,15.0,1,101,2013,1,0,3
13.0,11,16.0,3,314,2013,1,1,2
13.0,11,17.0,19,1901,2013,1,0,0
13.0,11,17.0,5,501,2013,1,0,1
13.0,11,22.0,1,101,2013,1,0,1
13.0,11,22.0,9,920,2013,1,0,0
13.0,11,23.0,16,1609,2013,1,0,0
13.0,11,7.0,10,1011,2013,1,0,0
13.0,11,8.0,19,1901,2013,1,0,0
13.0,11,8.0,4,403,2013,1,0,1
14.0,11,0.0,1,101,2013,1,0,1
14.0,11,0.0,4,401,2013,1,0,0
14.0,11,1.0,1,101,2013,1,0,2
14.0,11,12.0,10,1010,2013,1,1,0
14.0,11,13.0,7,719,2013,1,0,1
14.0,11,18.0,19,1901,2013,1,0,2
14.0,11,18.0,7,710,2013,2,0,1
14.0,11,21.0,4,401,2013,1,0,1
14.0,11,21.0,5,501,2013,1,1,0
14.0,11,22.0,12,1202,2013,1,0,0
14.0,11,23.0,5,501,2013,1,1,1
14.0,11,7.0,7,713,2013,1,1,0
15.0,11,0.0,4,401,2013,1,0,1
15.0,11,13.0,1,101,2013,1,0,1
15.0,11,13.0,10,1001,2013,1,1,0
15.0,11,15.0,18,1801,2013,2,0,2
15.0,11,15.0,9,901,2013,1,0,1
15.0,11,21.0,14,1401,2013,1,1,0
15.0,11,21.0,19,1901,2013,1,0,0
15.0,11,22.0,1,101,2013,1,0,2
15.0,11,22.0,11,1101,2013,1,0,1
15.0,11,22.0,18,1803,2013,1,0,1
15.0,11,23.0,1,101,2013,1,0,1
15.0,11,5.0,1,101,2013,1,1,5
15.0,11,6.0,5,501,2013,1,1,0
16.0,11,0.0,1,101,2013,1,0,0
16.0,11,1.0,10,1001,2013,1,0,2
16.0,11,10.0,1,116,2013,1,0,0
16.0,11,10.0,16,1613,2013,1,0,2
16.0,11,11.0,18,1801,2013,1,1,0
16.0,11,14.0,1,101,2013,1,0,1
16.0,11,14.0,7,706,2013,1,0,1
16.0,11,15.0,1,101,2013,1,0,0
16.0,11,15.0,11,1101,2013,1,0,1
16.0,11,15.0,20,2001,2013,1,0,1
16.0,11,17.0,22,2203,2013,1,0,2
16.0,11,17.0,9,916,2013,1,0,7
16.0,11,18.0,12,1201,2013,1,0,1
16.0,11,18.0,9,901,2013,1,0,0
16.0,11,19.0,10,1002,2013,1,0,1
16.0,11,19.0,17,1712,2013,1,0,1
16.0,11,19.0,4,401,2013,1,0,1
16.0,11,19.0,6,601,2013,1,0,2
16.0,11,2.0,1,101,2013,1,0,1
16.0,11,2.0,1,108,2013,1,0,0
16.0,11,2.0,17,1703,2013,1,0,1
16.0,11,20.0,1,108,2013,1,0,1
16.0,11,20.0,18,1803,2013,1,0,1
16.0,11,22.0,1,107,2013,1,0,0
16.0,11,22.0,2,201,2013,1,1,0
16.0,11,23.0,10,1001,2013,1,1,0
16.0,11,23.0,4,401,2013,1,2,2
17.0,11,11.0,10,1001,2013,1,0,1
17.0,11,15.0,1,114,2013,1,0,4
17.0,11,16.0,5,501,2013,1,0,2
17.0,11,17.0,6,601,2013,1,0,4
17.0,11,19.0,1,101,2013,1,0,1
17.0,11,2.0,19,1901,2013,1,0,1
17.0,11,21.0,5,507,2013,1,2,2
17.0,11,22.0,14,1406,2013,1,0,2
17.0,11,22.0,22,2201,2013,1,1,0
17.0,11,23.0,1,108,2013,1,0,1
17.0,11,4.0,5,506,2013,1,1,0
17.0,11,5.0,5,501,2013,1,1,0
17.0,11,8.0,22,2212,2013,1,0,1
18.0,11,10.0,5,509,2013,1,1,2
18.0,11,12.0,19,1901,2013,1,0,1
18.0,11,14.0,1,110,2013,1,0,3
18.0,11,15.0,8,802,2013,1,0,0
18.0,11,16.0,16,1609,2013,1,0,4
18.0,11,17.0,18,1803,2013,1,1,1
18.0,11,17.0,9,920,2013,1,0,0
18.0,11,19.0,1,101,2013,1,1,3
18.0,11,19.0,15,1507,2013,1,1,0
18.0,11,2.0,1,108,2013,1,0,1
18.0,11,20.0,1,114,2013,1,1,0
18.0,11,20.0,13,1301,2013,1,0,5
18.0,11,21.0,1,114,2013,1,1,0
18.0,11,21.0,17,1701,2013,1,2,0
18.0,11,22.0,13,1301,2013,1,0,1
18.0,11,22.0,5,507,2013,1,2,0
18.0,11,23.0,1,111,2013,1,0,1
18.0,11,23.0,1,116,2013,1,0,1
18.0,11,3.0,10,1001,2013,1,1,0
18.0,11,6.0,6,609,2013,1,0,0
18.0,11,6.0,6,612,2013,1,1,1
18.0,11,8.0,1,115,2013,1,0,1
19.0,11,0.0,2,201,2013,1,0,4
19.0,11,14.0,19,1901,2013,1,1,0
19.0,11,15.0,19,1905,2013,1,0,1
19.0,11,19.0,1,101,2013,1,0,1
19.0,11,20.0,19,1903,2013,1,0,1
19.0,11,22.0,1,108,2013,1,0,1
19.0,11,9.0,16,1601,2013,1,0,1
2.0,11,0.0,1,101,2013,1,0,1
2.0,11,0.0,5,501,2013,1,0,2
2.0,11,10.0,1,101,2013,1,1,0
2.0,11,11.0,15,1501,2013,1,1,0
2.0,11,11.0,20,2001,2013,1,0,1
2.0,11,14.0,4,416,2013,2,0,4
2.0,11,15.0,1,101,2013,1,0,0
2.0,11,16.0,18,1802,2013,1,0,1
2.0,11,16.0,4,414,2013,1,0,1
2.0,11,17.0,1,101,2013,1,0,1
2.0,11,18.0,20,2009,2013,1,0,1
2.0,11,19.0,10,1016,2013,1,0,1
2.0,11,19.0,18,1802,2013,1,0,2
2.0,11,19.0,20,2001,2013,1,0,1
2.0,11,19.0,5,507,2013,1,1,0
2.0,11,19.0,7,710,2013,1,0,0
2.0,11,2.0,1,101,2013,1,0,0
2.0,11,20.0,18,1804,2013,1,1,0
2.0,11,20.0,20,2001,2013,1,0,1
2.0,11,21.0,17,1710,2013,1,0,1
2.0,11,22.0,12,1225,2013,1,0,1
2.0,11,22.0,7,710,2013,1,0,1
2.0,11,23.0,1,101,2013,1,1,2
2.0,11,23.0,1,102,2013,1,0,1
2.0,11,23.0,1,108,2013,1,1,0
2.0,11,23.0,21,2104,2013,1,0,1
2.0,11,7.0,5,511,2013,1,0,20
2.0,11,8.0,16,1609,2013,1,0,1
20.0,11,13.0,8,801,2013,1,0,2
20.0,11,15.0,1,101,2013,1,0,1
20.0,11,15.0,15,1503,2013,1,0,1
20.0,11,17.0,9,901,2013,1,0,1
20.0,11,18.0,18,1801,2013,1,0,1
20.0,11,19.0,10,1001,2013,1,0,1
20.0,11,19.0,19,1901,2013,1,2,0
20.0,11,22.0,1,101,2013,1,0,1
20.0,11,7.0,19,1901,2013,1,5,6
20.0,11,9.0,13,1301,2013,1,0,2
20.0,11,9.0,18,1804,2013,1,0,1
21.0,11,11.0,1,101,2013,1,0,1
21.0,11,12.0,1,101,2013,1,0,1
21.0,11,12.0,1,108,2013,1,0,1
21.0,11,15.0,12,1215,2013,1,0,0
21.0,11,18.0,14,1411,2013,1,0,2
21.0,11,18.0,17,1705,2013,1,0,1
21.0,11,19.0,1,101,2013,1,0,1
22.0,11,12.0,20,2001,2013,1,0,1
22.0,11,12.0,9,922,2013,1,0,1
22.0,11,13.0,22,2207,2013,1,0,1
22.0,11,16.0,1,101,2013,1,0,1
22.0,11,17.0,18,1801,2013,1,1,0
22.0,11,18.0,1,101,2013,1,1,0
22.0,11,18.0,17,1701,2013,1,0,1
22.0,11,19.0,10,1004,2013,1,0,0
22.0,11,19.0,3,302,2013,1,0,0
22.0,11,20.0,12,1222,2013,1,0,1
22.0,11,22.0,1,101,2013,1,0,1
22.0,11,22.0,9,914,2013,1,0,0
22.0,11,23.0,1,108,2013,1,0,1
22.0,11,23.0,17,1701,2013,1,1,0
22.0,11,23.0,6,603,2013,1,0,1
22.0,11,3.0,9,901,2013,1,0,0
23.0,11,0.0,1,101,2013,1,0,1
23.0,11,1.0,22,2214,2013,1,1,0
23.0,11,12.0,3,301,2013,1,0,16
23.0,11,12.0,4,416,2013,1,0,1
23.0,11,13.0,1,101,2013,1,0,1
23.0,11,13.0,6,601,2013,1,0,0
23.0,11,18.0,18,1803,2013,1,0,1
23.0,11,19.0,1,101,2013,1,0,0
23.0,11,19.0,1,108,2013,1,0,1
23.0,11,19.0,12,1201,2013,1,0,1
23.0,11,19.0,12,1218,2013,1,0,1
23.0,11,2.0,1,101,2013,1,0,1
23.0,11,2.0,22,2201,2013,1,1,0
23.0,11,21.0,1,101,2013,1,0,1
23.0,11,21.0,21,2101,2013,1,0,2
23.0,11,23.0,1,103,2013,1,0,1
23.0,11,23.0,1,109,2013,1,0,2
23.0,11,3.0,1,117,2013,1,0,1
23.0,11,4.0,1,101,2013,1,0,1
23.0,11,4.0,1,115,2013,2,0,0
23.0,11,8.0,1,101,2013,1,0,1
23.0,11,9.0,16,1604,2013,1,0,2
24.0,11,0.0,5,502,2013,1,0,1
24.0,11,13.0,1,101,2013,1,0,3
24.0,11,16.0,1,101,2013,1,1,0
24.0,11,17.0,1,101,2013,1,0,1
24.0,11,17.0,19,1902,2013,1,0,2
24.0,11,18.0,11,1101,2013,1,0,0
